origin_date,horizon,actual,vecm,var_aic,var_bic,naive,vecm_lower_90,vecm_upper_90,vecm_lower_95,vecm_upper_95
2012-11-29,1,0.6299999999999999,0.6155698244354877,0.6127729367497491,0.6179419889502761,0.6199999999999999,0.5724558448147319,0.6586838040562435,0.564196349068267,0.6669432998027084
2012-12-06,1,0.6499999999999999,0.6486426963694893,0.6460232034247091,0.647997256515775,0.6499999999999999,0.6056561334934242,0.6916292592455545,0.5974210474180232,0.6998643453209555
2012-12-13,1,0.6699999999999999,0.678850941845192,0.676110897829725,0.6780517711171662,0.6799999999999999,0.6359955877614806,0.7217062959289035,0.6277856378129664,0.7299162458774177
2012-12-20,1,0.6799999999999999,0.7071403823495034,0.7039877118000342,0.7081055480378893,0.7100000000000002,0.664406267476306,0.7498744972227007,0.656219543747045,0.7580612209519617
2012-12-27,1,0.6400000000000001,0.6503865338593405,0.6454791556068856,0.6480376344086023,0.6500000000000001,0.6076473397760507,0.6931257279426304,0.5994596430047618,0.7013134247139192
2013-01-03,1,0.73,0.7277912946553418,0.7229245902189863,0.7281575433911882,0.73,0.6851614361178271,0.7704211531928564,0.6769946851391375,0.778587904171546
2013-01-10,1,0.75,0.7723817258507265,0.7661439469782463,0.7682228116710875,0.77,0.7297853810911366,0.8149780706103165,0.7216250504640047,0.8231384012374483
2013-01-17,1,0.74,0.7563681928055637,0.7501752567375439,0.7482081686429513,0.75,0.7138422608633007,0.7988941247478266,0.7056954194656562,0.8070409661454712
2013-01-24,1,0.81,0.7803961123158168,0.7716526662713834,0.7682460732984291,0.7699999999999998,0.7380296607155207,0.822762563916113,0.7299133715243229,0.8308788531073108
2013-01-31,1,0.8500000000000001,0.830292533517925,0.8215779860123428,0.8283355006501951,0.8300000000000001,0.7880402080045521,0.8725448590312979,0.7799457823466629,0.8806392846891871
2013-02-07,1,0.8599999999999999,0.8398482594525922,0.8329817874349005,0.8383591731266151,0.8400000000000001,0.7976880290261988,0.8820084898789856,0.7896112463459671,0.8900852725592173
2013-02-14,1,0.8799999999999999,0.8703207067051262,0.8630498985773215,0.868408215661104,0.8700000000000001,0.828271577332147,0.9123698360781054,0.8202160786689829,0.9204253347412694
2013-02-21,1,0.8699999999999999,0.8726071665641376,0.8653813425145406,0.8684183673469387,0.8699999999999999,0.8306293922938931,0.9145849408343821,0.8225875633771248,0.9226267697511504
2013-02-28,1,0.8600000000000001,0.880613368112974,0.8751079353653571,0.8784410646387834,0.8800000000000001,0.8387625667329124,0.9224641694930356,0.830745062456449,0.930481673769499
2013-03-07,1,0.95,0.9255878111642998,0.9218784303696198,0.9185012594458438,0.92,0.8837419662015734,0.9674336561270261,0.8757254114433001,0.9754502108852995
2013-03-14,1,0.8999999999999999,0.9477209158347843,0.944118085958281,0.9485481852315394,0.95,0.9059618961342778,0.9894799355352909,0.8979619747949164,0.9974798568746523
2013-03-21,1,0.8300000000000001,0.8397107331991545,0.8359052577391353,0.8384203980099503,0.8400000000000001,0.7978039541781574,0.8816175122201515,0.7897757260693948,0.8896457403289141
2013-03-28,1,0.76,0.7668862363208222,0.7630913573424377,0.7583312731767614,0.76,0.7249187496455795,0.808853722996065,0.7168788915593378,0.8168935810823066
2013-04-04,1,0.77,0.8076675565906243,0.804814195100378,0.7983906633906634,0.8,0.7654397365840142,0.8498953765972344,0.7573500055316951,0.8579851076495535
2013-04-11,1,0.79,0.7969222128071928,0.7944950846151906,0.7984004884004885,0.8,0.7546736182160947,0.8391708073982909,0.7465799073040241,0.8472645183103614
2013-04-18,1,0.77,0.7621671464947708,0.7601557841978427,0.7583616504854369,0.76,0.720011890918842,0.8043224020706996,0.7119360612880995,0.8123982317014421
2013-04-25,1,0.7699999999999999,0.7841635225169087,0.7822101409402462,0.7884077201447528,0.79,0.7421252246234841,0.8262018204103333,0.7340718009847111,0.8342552440491062
2013-05-02,1,0.81,0.7586548449155422,0.757778711659614,0.7583812949640287,0.7599999999999999,0.7167334331931794,0.8005762566379051,0.7087024018466792,0.8086072879844053
2013-05-09,1,0.8799999999999999,0.8212084370895378,0.8189818660023519,0.8284743742550656,0.8300000000000001,0.7792956666067995,0.8631212075722762,0.7712662906927726,0.871150583486303
2013-05-16,1,0.91,0.8652985256526687,0.8632410018220814,0.8685308056872036,0.8699999999999999,0.8233125658885047,0.9072844854168328,0.8152691688480603,0.9153278824572771
2013-05-23,1,0.92,0.9236030293512618,0.9190120605354496,0.9185983510011779,0.92,0.881609091651896,0.9655969670506276,0.8735641662505247,0.973641892451999
2013-05-30,1,0.98,0.9955026160404988,0.9910846671940866,0.9886885245901637,0.9899999999999998,0.9535004638708967,1.0375047682101008,0.9454539647947551,1.0455512672862426
2013-06-06,1,1.02,0.9814208097000569,0.9761619348972775,0.9886961583236321,0.99,0.9394882583955719,1.0233533610045418,0.931455093000395,1.0313865263997186
2013-06-13,1,1.02,1.0168597886931814,1.0110588171101802,1.018738425925926,1.02,0.9748976716765699,1.058821905709793,0.9668588422745975,1.0668607351117652
2013-06-20,1,1.2200000000000002,1.1610163502817958,1.1558409713853188,1.1388837744533946,1.14,1.1189751198880327,1.203057580675559,1.1109211344599217,1.21111156610367
2013-06-27,1,1.22,1.2114193001813236,1.2069173964539468,1.2189816933638444,1.22,1.1693062367322844,1.2535323636303628,1.161238489994739,1.2616001103679082
2013-07-04,1,1.3199999999999998,1.2402174003197908,1.2352925169315345,1.2289988623435724,1.2300000000000002,1.1981896239034802,1.2822451767361014,1.1901382159008476,1.290296584738734
2013-07-11,1,1.2900000000000005,1.297705396864381,1.2927791163792353,1.3090950226244344,1.31,1.2554587565104096,1.3399520372183524,1.2473654199783748,1.3480453737503872
