origin_date,horizon,actual,var_bic,naive
2013-04-11,20,0.8300000000000001,0.7680097680097681,0.8
2013-04-18,1,0.77,0.7583616504854369,0.76
2013-04-18,5,0.79,0.7518082524271845,0.76
2013-04-18,20,0.8699999999999999,0.7272330097087378,0.76
2013-04-25,1,0.7699999999999999,0.7884077201447528,0.79
2013-04-25,5,0.7599999999999999,0.7820386007237636,0.79
2013-04-25,20,0.92,0.7581544028950543,0.79
2013-05-02,1,0.81,0.7583812949640287,0.7599999999999999
2013-05-02,5,0.8300000000000001,0.7519064748201438,0.7599999999999999
2013-05-02,20,0.9899999999999998,0.7276258992805754,0.7599999999999999
2013-05-09,1,0.8799999999999999,0.8284743742550656,0.8300000000000001
2013-05-09,5,0.8699999999999999,0.8223718712753278,0.8300000000000001
2013-05-09,20,0.99,0.7994874851013112,0.8300000000000001
2013-05-16,1,0.91,0.8685308056872036,0.8699999999999999
2013-05-16,5,0.92,0.8626540284360188,0.8699999999999999
2013-05-16,20,1.02,0.8406161137440757,0.8699999999999999
2013-05-23,1,0.92,0.9185983510011779,0.92
2013-05-23,5,0.9899999999999998,0.9129917550058894,0.92
2013-05-23,20,1.14,0.8919670200235572,0.92
2013-05-30,1,0.98,0.9886885245901637,0.9899999999999998
2013-05-30,5,0.99,0.9834426229508194,0.9899999999999998
2013-05-30,20,1.22,0.9637704918032785,0.9899999999999998
2013-06-06,1,1.02,0.9886961583236321,0.99
2013-06-06,5,1.02,0.9834807916181606,0.99
2013-06-06,20,1.2300000000000002,0.9639231664726426,0.99
2013-06-13,1,1.02,1.018738425925926,1.02
2013-06-13,5,1.14,1.0136921296296297,1.02
2013-06-13,20,1.31,0.9947685185185186,1.02
2013-06-20,1,1.2200000000000002,1.1388837744533946,1.14
2013-06-20,5,1.22,1.1344188722669735,1.14
2013-06-20,20,1.3099999999999998,1.117675489067894,1.14
2013-06-27,1,1.22,1.2189816933638444,1.22
2013-06-27,5,1.2300000000000002,1.214908466819222,1.22
2013-06-27,20,1.31,1.1996338672768878,1.22
2013-07-04,1,1.3199999999999998,1.2289988623435724,1.2300000000000002
2013-07-04,5,1.31,1.2249943117178614,1.2300000000000002
2013-07-04,20,1.36,1.209977246871445,1.2300000000000002
2013-07-11,1,1.2900000000000005,1.3090950226244344,1.31
2013-07-11,5,1.3099999999999998,1.305475113122172,1.31
2013-07-11,20,1.3500000000000003,1.291900452488688,1.31
2013-07-18,1,1.2799999999999998,1.3091001124859392,1.3099999999999998
2013-07-18,5,1.31,1.305500562429696,1.3099999999999998
2013-07-18,20,1.4700000000000002,1.292002249718785,1.3099999999999998
2013-07-25,1,1.3000000000000005,1.3091051454138702,1.31
2013-07-25,5,1.36,1.3055257270693512,1.31
2013-07-25,20,1.5400000000000005,1.292102908277405,1.31
2013-08-01,1,1.3300000000000003,1.35916573971079,1.36
2013-08-01,5,1.3500000000000003,1.355828698553949,1.36
2013-08-01,20,1.41,1.3433147942157955,1.36
2013-08-08,1,1.35,1.3491592920353985,1.3500000000000003
2013-08-08,5,1.4700000000000002,1.3457964601769914,1.3500000000000003
2013-08-08,20,1.5099999999999998,1.3331858407079649,1.3500000000000003
2013-08-15,1,1.5000000000000002,1.4692959295929595,1.4700000000000002
2013-08-15,5,1.5400000000000005,1.4664796479647966,1.4700000000000002
2013-08-15,20,1.4999999999999998,1.4559185918591862,1.4700000000000002
2013-08-22,1,1.5,1.5393763676148802,1.5400000000000005
2013-08-22,5,1.41,1.5368818380743987,1.5400000000000005
2013-08-22,20,1.4800000000000002,1.5275273522975934,1.5400000000000005
2013-08-29,1,1.42,1.4092383025027202,1.41
2013-08-29,5,1.5099999999999998,1.4061915125136017,1.41
2013-08-29,20,1.36,1.3947660500544068,1.41
2013-09-05,1,1.4699999999999998,1.5093506493506492,1.5099999999999998
2013-09-05,5,1.4999999999999998,1.5067532467532465,1.5099999999999998
2013-09-05,20,1.36,1.4970129870129867,1.5099999999999998
2013-09-12,1,1.4799999999999998,1.4993433799784712,1.4999999999999998
2013-09-12,5,1.4800000000000002,1.4967168998923572,1.4999999999999998
2013-09-12,20,1.38,1.4868675995694292,1.4999999999999998
2013-09-19,1,1.47,1.4793254817987154,1.4800000000000002
2013-09-19,5,1.36,1.4766274089935763,1.4800000000000002
2013-09-19,20,1.38,1.4665096359743042,1.4800000000000002
2013-09-26,1,1.35,1.3592012779552716,1.36
2013-09-26,5,1.36,1.356006389776358,1.36
2013-09-26,20,1.3299999999999998,1.3440255591054313,1.36
2013-10-03,1,1.39,1.3592055084745764,1.36
2013-10-03,5,1.38,1.3560275423728814,1.36
2013-10-03,20,1.3199999999999998,1.3441101694915256,1.36
2013-10-10,1,1.38,1.379230769230769,1.38
2013-10-10,5,1.38,1.376153846153846,1.38
2013-10-10,20,1.42,1.3646153846153846,1.38
2013-10-17,1,1.35,1.3792348008385744,1.38
2013-10-17,5,1.3299999999999998,1.376174004192872,1.38
2013-10-17,20,1.46,1.3646960167714883,1.38
2013-10-24,1,1.33,1.329186652763295,1.3299999999999998
2013-10-24,5,1.3199999999999998,1.3259332638164754,1.3299999999999998
2013-10-24,20,1.5499999999999998,1.313733055265902,1.3299999999999998
2013-10-31,1,1.38,1.319180497925311,1.3199999999999998
2013-10-31,5,1.42,1.3159024896265559,1.3199999999999998
2013-10-31,20,1.45,1.303609958506224,1.3199999999999998
2013-11-07,1,1.4700000000000002,1.4192879256965945,1.42
2013-11-07,5,1.46,1.4164396284829721,1.42
2013-11-07,20,1.59,1.4057585139318884,1.42
2013-11-14,1,1.44,1.4593326488706364,1.46
2013-11-14,5,1.5499999999999998,1.4566632443531826,1.46
2013-11-14,20,1.56,1.446652977412731,1.46
2013-11-21,1,1.5,1.5494279877425943,1.5499999999999998
2013-11-21,5,1.45,1.5471399387129723,1.5499999999999998
2013-11-21,20,1.5600000000000005,1.5385597548518894,1.5499999999999998
2013-11-28,1,1.4499999999999995,1.4493292682926828,1.45
2013-11-28,5,1.59,1.4466463414634145,1.45
2013-11-28,20,1.5900000000000003,1.4365853658536585,1.45
2013-12-05,1,1.6,1.589474216380182,1.59
2013-12-05,5,1.56,1.5873710819009101,1.59
2013-12-05,20,1.6100000000000003,1.57948432760364,1.59
2013-12-12,1,1.56,1.559446680080483,1.56
2013-12-12,5,1.5600000000000005,1.5572334004024146,1.56
2013-12-12,20,1.58,1.548933601609658,1.56
2013-12-19,1,1.5599999999999998,1.55944944944945,1.5600000000000005
2013-12-19,5,1.5900000000000003,1.5572472472472478,1.5600000000000005
2013-12-19,20,1.48,1.5489889889889894,1.5600000000000005
2013-12-26,1,1.64,1.5894820717131477,1.5900000000000003
2013-12-26,5,1.6100000000000003,1.5874103585657373,1.5900000000000003
2013-12-26,20,1.4400000000000002,1.5796414342629486,1.5900000000000003
2014-01-02,1,1.61,1.6095044598612491,1.6100000000000003
2014-01-02,5,1.58,1.6075222993062441,1.6100000000000003
2014-01-02,20,1.4,1.6000891972249756,1.6100000000000003
2014-01-09,1,1.54,1.5794773175542407,1.58
2014-01-09,5,1.48,1.5773865877712032,1.58
2014-01-09,20,1.4500000000000002,1.5695463510848127,1.58
2014-01-16,1,1.48,1.4793817468105985,1.48
2014-01-16,5,1.4400000000000002,1.4769087340529932,1.48
2014-01-16,20,1.4300000000000002,1.4676349362119725,1.48
2014-01-23,1,1.43,1.439345703125,1.4400000000000002
2014-01-23,5,1.4,1.4367285156250003,1.4400000000000002
2014-01-23,20,1.44,1.4269140625,1.4400000000000002
2014-01-30,1,1.39,1.399310009718173,1.4
2014-01-30,5,1.4500000000000002,1.3965500485908648,1.4
2014-01-30,20,1.4200000000000002,1.3862001943634596,1.4
2014-02-06,1,1.41,1.4493617021276597,1.4500000000000002
2014-02-06,5,1.4300000000000002,1.446808510638298,1.4500000000000002
2014-02-06,20,1.45,1.4372340425531918,1.4500000000000002
2014-02-13,1,1.45,1.4293455245428297,1.4300000000000002
2014-02-13,5,1.44,1.4267276227141483,1.4300000000000002
2014-02-13,20,1.37,1.416910490856593,1.4300000000000002
2014-02-20,1,1.4,1.4393582375478926,1.44
2014-02-20,5,1.4200000000000002,1.4367911877394635,1.44
2014-02-20,20,1.43,1.4271647509578544,1.44
2014-02-27,1,1.42,1.419342230695901,1.4200000000000002
2014-02-27,5,1.45,1.4167111534795045,1.4200000000000002
2014-02-27,20,1.37,1.4068446139180173,1.4200000000000002
2014-03-06,1,1.47,1.4493738140417456,1.45
2014-03-06,5,1.37,1.4468690702087286,1.45
2014-03-06,20,1.44,1.4374762808349146,1.45
2014-03-13,1,1.38,1.3693012275731824,1.37
2014-03-13,5,1.43,1.3665061378659114,1.37
2014-03-13,20,1.38,1.356024551463645,1.37
2014-03-20,1,1.41,1.429360902255639,1.43
2014-03-20,5,1.37,1.4268045112781955,1.43
2014-03-20,20,1.38,1.4172180451127818,1.43
2014-03-27,1,1.37,1.369307764265669,1.37
2014-03-27,5,1.44,1.3665388213283443,1.37
2014-03-27,20,1.35,1.3561552853133771,1.37
2014-04-03,1,1.4,1.4393761638733704,1.44
2014-04-03,5,1.38,1.4368808193668527,1.44
2014-04-03,20,1.3099999999999998,1.4275232774674116,1.44
2014-04-10,1,1.35,1.3793234476367005,1.38
2014-04-10,5,1.38,1.3766172381835031,1.38
2014-04-10,20,1.3,1.3664689527340128,1.38
2014-04-17,1,1.38,1.3793265682656826,1.38
2014-04-17,5,1.35,1.3766328413284132,1.38
2014-04-17,20,1.2299999999999998,1.366531365313653,1.38
2014-04-24,1,1.35,1.3493021120293849,1.35
2014-04-24,5,1.3099999999999998,1.3465105601469238,1.35
2014-04-24,20,1.2699999999999998,1.3360422405876953,1.35
2014-05-01,1,1.28,1.30926873857404,1.3099999999999998
2014-05-01,5,1.3,1.306343692870201,1.3099999999999998
2014-05-01,20,1.2,1.2953747714808042,1.3099999999999998
2014-05-08,1,1.2999999999999998,1.2992629663330302,1.3
2014-05-08,5,1.2299999999999998,1.2963148316651503,1.3
2014-05-08,20,1.27,1.2852593266606005,1.3
2014-05-15,1,1.2199999999999998,1.2292028985507244,1.2299999999999998
2014-05-15,5,1.2699999999999998,1.226014492753623,1.2299999999999998
2014-05-15,20,1.2299999999999998,1.2140579710144925,1.2299999999999998
2014-05-22,1,1.2499999999999998,1.2692425608656446,1.2699999999999998
2014-05-22,5,1.2,1.2662128043282235,1.2699999999999998
2014-05-22,20,1.2,1.2548512173128943,1.2699999999999998
2014-05-29,1,1.1900000000000002,1.1991831238779174,1.2
2014-05-29,5,1.27,1.195915619389587,1.2
2014-05-29,20,1.13,1.1836624775583482,1.2
2014-06-05,1,1.2599999999999998,1.269249329758713,1.27
2014-06-05,5,1.2299999999999998,1.2662466487935657,1.27
2014-06-05,20,1.19,1.2549865951742627,1.27
2014-06-12,1,1.22,1.2292170818505335,1.2299999999999998
2014-06-12,5,1.2,1.2260854092526687,1.2299999999999998
2014-06-12,20,1.11,1.2143416370106759,1.2299999999999998
2014-06-19,1,1.16,1.1991939769707705,1.2
2014-06-19,5,1.13,1.195969884853853,1.2
2014-06-19,20,1.07,1.1838795394154118,1.2
2014-06-26,1,1.13,1.1291358024691356,1.13
2014-06-26,5,1.19,1.1256790123456788,1.13
2014-06-26,20,1.06,1.112716049382716,1.13
2014-07-03,1,1.2000000000000002,1.1891922739244951,1.19
2014-07-03,5,1.11,1.1859613696224758,1.19
2014-07-03,20,1.06,1.1738454784899033,1.19
2014-07-10,1,1.11,1.1091258741258743,1.11
2014-07-10,5,1.07,1.1056293706293707,1.11
2014-07-10,20,0.9999999999999998,1.0925174825174826,1.11
2014-07-17,1,1.08,1.069094865100087,1.07
2014-07-17,5,1.06,1.0654743255004353,1.07
2014-07-17,20,0.9899999999999998,1.0518973020017408,1.07
2014-07-24,1,1.0299999999999998,1.0590901213171577,1.06
2014-07-24,5,1.06,1.0554506065857887,1.06
2014-07-24,20,0.99,1.0418024263431542,1.06
2014-07-31,1,1.05,1.0590940465918897,1.06
2014-07-31,5,0.9999999999999998,1.0554702329594479,1.06
2014-07-31,20,0.8999999999999999,1.0418809318377913,1.06
2014-08-07,1,1.01,0.9990463917525771,0.9999999999999998
2014-08-07,5,0.9899999999999998,0.9952319587628864,0.9999999999999998
2014-08-07,20,1.0,0.9809278350515461,0.9999999999999998
2014-08-14,1,0.97,0.9890419161676645,0.9899999999999998
2014-08-14,5,0.99,0.9852095808383231,0.9899999999999998
2014-08-14,20,1.0600000000000005,0.9708383233532931,0.9899999999999998
2014-08-21,1,0.9799999999999998,0.989045996592845,0.99
2014-08-21,5,0.8999999999999999,0.9852299829642248,0.99
2014-08-21,20,1.11,0.9709199318568995,0.99
2014-08-28,1,0.8899999999999999,0.8989737065309583,0.8999999999999999
2014-08-28,5,1.0,0.8948685326547922,0.8999999999999999
2014-08-28,20,1.0299999999999998,0.8794741306191687,0.8999999999999999
2014-09-04,1,0.9999999999999998,0.9990625,1.0
2014-09-04,5,1.0600000000000005,0.9953125,1.0
2014-09-04,20,1.0,0.98125,1.0
2014-09-11,1,1.0800000000000003,1.0591169049621536,1.0600000000000005
2014-09-11,5,1.11,1.0555845248107658,1.0600000000000005
2014-09-11,20,0.9699999999999998,1.042338099243062,1.0600000000000005
2014-09-18,1,1.08,1.1091624790619767,1.11
2014-09-18,5,1.0299999999999998,1.1058123953098828,1.11
2014-09-18,20,1.0099999999999998,1.093249581239531,1.11
2014-09-25,1,1.0300000000000002,1.0290992493744786,1.0299999999999998
2014-09-25,5,1.0,1.0254962468723934,1.0299999999999998
2014-09-25,20,1.0,1.0119849874895746,1.0299999999999998
2014-10-02,1,0.9700000000000002,0.999078073089701,1.0
2014-10-02,5,0.9699999999999998,0.995390365448505,1.0
2014-10-02,20,1.0099999999999998,0.9815614617940199,1.0
2014-10-09,1,0.9599999999999996,0.9690570719602976,0.9699999999999998
2014-10-09,5,1.0099999999999998,0.9652853598014886,0.9699999999999998
2014-10-09,20,1.06,0.9511414392059551,0.9699999999999998
2014-10-16,1,0.98,1.0090939044481053,1.0099999999999998
2014-10-16,5,1.0,1.005469522240527,1.0099999999999998
2014-10-16,20,1.03,0.9918780889621085,1.0099999999999998
2014-10-23,1,1.0099999999999998,0.9990894175553733,1.0
2014-10-23,5,1.0099999999999998,0.9954470877768663,1.0
2014-10-23,20,1.01,0.9817883511074651,1.0
2014-10-30,1,1.0299999999999998,1.0091013071895423,1.0099999999999998
2014-10-30,5,1.06,1.0055065359477122,1.0099999999999998
2014-10-30,20,0.91,0.9920261437908494,1.0099999999999998
2014-11-06,1,1.0099999999999998,1.059145646867372,1.06
2014-11-06,5,1.03,1.0557282343368593,1.06
2014-11-06,20,0.8999999999999999,1.042912937347437,1.06
2014-11-13,1,1.0199999999999998,1.0291247974068072,1.03
2014-11-13,5,1.01,1.0256239870340358,1.03
2014-11-13,20,0.81,1.0124959481361426,1.03
2014-11-20,1,0.97,1.0091121872477804,1.01
2014-11-20,5,0.91,1.0055609362389024,1.01
2014-11-20,20,0.8400000000000001,0.9922437449556094,1.01
2014-11-27,1,0.9000000000000001,0.9090353697749196,0.91
2014-11-27,5,0.8999999999999999,0.9051768488745982,0.91
2014-11-27,20,0.8399999999999999,0.8907073954983923,0.91
2014-12-04,1,0.92,0.8990312249799839,0.8999999999999999
2014-12-04,5,0.81,0.8951561248999198,0.8999999999999999
2014-12-04,20,0.78,0.8806244995996797,0.8999999999999999
2014-12-11,1,0.79,0.8089633173843701,0.81
2014-12-11,5,0.8400000000000001,0.8048165869218501,0.81
2014-12-11,20,0.73,0.7892663476874003,0.81
2014-12-18,1,0.81,0.8389912629070692,0.8400000000000001
2014-12-18,5,0.8399999999999999,0.8349563145353456,0.8400000000000001
2014-12-18,20,0.6699999999999999,0.8198252581413821,0.8400000000000001
2014-12-25,1,0.8399999999999999,0.8389952531645568,0.8399999999999999
2014-12-25,5,0.78,0.8349762658227846,0.8399999999999999
2014-12-25,20,0.8699999999999999,0.8199050632911391,0.8399999999999999
2015-01-01,1,0.74,0.7789519306540583,0.78
2015-01-01,5,0.73,0.7747596532702916,0.78
2015-01-01,20,0.9200000000000002,0.7590386130811663,0.78
2015-01-08,1,0.71,0.728916797488226,0.73
2015-01-08,5,0.6699999999999999,0.7245839874411303,0.73
2015-01-08,20,0.9200000000000002,0.7083359497645212,0.73
2015-01-15,1,0.66,0.6688741204065676,0.6699999999999999
2015-01-15,5,0.8699999999999999,0.664370602032838,0.6699999999999999
2015-01-15,20,0.97,0.6474824081313525,0.6699999999999999
2015-01-22,1,0.91,0.8690342679127725,0.8699999999999999
2015-01-22,5,0.9200000000000002,0.8651713395638628,0.8699999999999999
2015-01-22,20,1.03,0.8506853582554516,0.8699999999999999
2015-01-29,1,0.87,0.9190768037238171,0.9200000000000002
2015-01-29,5,0.9200000000000002,0.9153840186190847,0.9200000000000002
2015-01-29,20,0.8600000000000001,0.9015360744763384,0.9200000000000002
2015-02-05,1,0.95,0.9190803709428131,0.9200000000000002
2015-02-05,5,0.97,0.9154018547140651,0.9200000000000002
2015-02-05,20,0.9,0.9016074188562598,0.9200000000000002
2015-02-12,1,1.0,0.969122401847575,0.97
2015-02-12,5,1.03,0.9656120092378753,0.97
2015-02-12,20,0.92,0.9524480369515012,0.97
2015-02-19,1,1.02,1.0291717791411044,1.03
2015-02-19,5,0.8600000000000001,1.0258588957055215,1.03
2015-02-19,20,0.8400000000000001,1.013435582822086,1.03
2015-02-26,1,0.8300000000000001,0.8590450725744845,0.8600000000000001
2015-02-26,5,0.9,0.8552253628724218,0.8600000000000001
2015-02-26,20,0.85,0.8409014514896869,0.8600000000000001
2015-03-05,1,0.98,0.8990791476407914,0.9
2015-03-05,5,0.92,0.8953957382039573,0.9
2015-03-05,20,0.8200000000000001,0.8815829528158295,0.9
2015-03-12,1,0.93,0.9190978013646702,0.92
2015-03-12,5,0.8400000000000001,0.9154890068233511,0.92
2015-03-12,20,0.8600000000000001,0.9019560272934042,0.92
2015-03-19,1,0.8400000000000001,0.8390407854984895,0.8400000000000001
2015-03-19,5,0.85,0.8352039274924472,0.8400000000000001
2015-03-19,20,0.7900000000000001,0.8208157099697886,0.8400000000000001
2015-03-26,1,0.8500000000000001,0.8490519187358916,0.85
2015-03-26,5,0.8200000000000001,0.8452595936794582,0.85
2015-03-26,20,0.82,0.8310383747178329,0.85
2015-04-02,1,0.8200000000000001,0.8190329835082459,0.8200000000000001
2015-04-02,5,0.8600000000000001,0.8151649175412294,0.8200000000000001
2015-04-02,20,0.91,0.8006596701649176,0.8200000000000001
2015-04-09,1,0.8500000000000001,0.8590664675130696,0.8600000000000001
2015-04-09,5,0.7900000000000001,0.8553323375653473,0.8600000000000001
2015-04-09,20,1.06,0.8413293502613892,0.8600000000000001
2015-04-16,1,0.7899999999999999,0.7890178571428573,0.7900000000000001
2015-04-16,5,0.82,0.7850892857142858,0.7900000000000001
2015-04-16,20,1.13,0.770357142857143,0.7900000000000001
2015-04-23,1,0.7999999999999999,0.8190437361008154,0.82
2015-04-23,5,0.91,0.8152186805040771,0.82
2015-04-23,20,1.08,0.8008747220163083,0.82
2015-04-30,1,0.95,0.9091137370753324,0.91
2015-04-30,5,1.06,0.9055686853766618,0.91
2015-04-30,20,1.04,0.892274741506647,0.91
2015-05-07,1,1.04,1.0592273730684327,1.06
2015-05-07,5,1.13,1.0561368653421634,1.06
2015-05-07,20,1.16,1.0445474613686534,1.06
2015-05-14,1,1.0699999999999998,1.129281524926686,1.13
2015-05-14,5,1.08,1.126407624633431,1.13
2015-05-14,20,1.15,1.1156304985337242,1.13
2015-05-21,1,1.09,1.0792476260043828,1.08
2015-05-21,5,1.04,1.076238130021914,1.08
2015-05-21,20,1.17,1.0649525200876553,1.08
2015-05-28,1,1.0500000000000005,1.0392212518195052,1.04
2015-05-28,5,1.16,1.0361062590975254,1.04
2015-05-28,20,1.2000000000000002,1.024425036390102,1.04
2015-06-04,1,1.1800000000000002,1.159311094996374,1.16
2015-06-04,5,1.15,1.156555474981871,1.16
2015-06-04,20,1.26,1.1462218999274836,1.16
2015-06-11,1,1.16,1.1493063583815029,1.15
2015-06-11,5,1.17,1.1465317919075144,1.15
2015-06-11,20,1.13,1.1361271676300577,1.15
2015-06-18,1,1.12,1.1693232541396688,1.17
2015-06-18,5,1.2000000000000002,1.166616270698344,1.17
2015-06-18,20,1.15,1.1564650827933765,1.17
2015-06-25,1,1.2400000000000002,1.1993472022955525,1.2000000000000002
2015-06-25,5,1.26,1.196736011477762,1.2000000000000002
2015-06-25,20,1.08,1.1869440459110476,1.2000000000000002
2015-07-02,1,1.21,1.2593924231593996,1.26
2015-07-02,5,1.13,1.256962115796998,1.26
2015-07-02,20,1.04,1.2478484631879914,1.26
2015-07-09,1,1.18,1.1293019943019942,1.13
2015-07-09,5,1.15,1.1265099715099713,1.13
2015-07-09,20,1.0,1.116039886039886,1.13
2015-07-16,1,1.14,1.149318665720369,1.15
2015-07-16,5,1.08,1.1465933286018453,1.15
2015-07-16,20,0.99,1.136373314407381,1.15
2015-07-23,1,1.05,1.0792715700141444,1.08
2015-07-23,5,1.04,1.0763578500707214,1.08
2015-07-23,20,0.94,1.0654314002828855,1.08
2015-07-30,1,1.03,1.039245947850599,1.04
2015-07-30,5,1.0,1.036229739252995,1.04
2015-07-30,20,1.0499999999999998,1.0249189570119803,1.04
2015-08-06,1,0.98,0.9992205056179775,1.0
2015-08-06,5,0.99,0.9961025280898876,1.0
2015-08-06,20,1.03,0.9844101123595506,1.0
2015-08-13,1,0.98,0.9892162351294611,0.99
2015-08-13,5,0.94,0.9860811756473058,0.99
2015-08-13,20,1.03,0.9743247025892232,0.99
2015-08-20,1,0.94,0.9391841004184099,0.94
2015-08-20,5,1.0499999999999998,0.9359205020920501,0.94
2015-08-20,20,1.05,0.9236820083682008,0.94
2015-08-27,1,1.02,1.0492633773453786,1.0499999999999998
2015-08-27,5,1.03,1.0463168867268935,1.0499999999999998
2015-08-27,20,0.95,1.0352675469075745,1.0499999999999998
2015-09-03,1,1.0,1.0292520775623268,1.03
2015-09-03,5,1.03,1.0262603878116343,1.03
2015-09-03,20,0.91,1.0150415512465374,1.03
2015-09-10,1,1.01,1.0292546583850932,1.03
2015-09-10,5,1.05,1.0262732919254658,1.03
2015-09-10,20,0.96,1.0150931677018633,1.03
2015-09-17,1,1.0,1.0492709766162311,1.05
2015-09-17,5,0.95,1.0463548830811555,1.05
2015-09-17,20,0.91,1.0354195323246218,1.05
2015-09-24,1,0.99,0.9492049348869088,0.95
2015-09-24,5,0.91,0.9460246744345442,0.95
2015-09-24,20,0.93,0.9340986977381768,0.95
2015-10-01,1,0.8899999999999999,0.9091803278688525,0.91
2015-10-01,5,0.96,0.9059016393442624,0.91
2015-10-01,20,0.98,0.8936065573770492,0.91
2015-10-08,1,0.96,0.959217154526889,0.96
2015-10-08,5,0.91,0.9560857726344452,0.96
2015-10-08,20,1.02,0.9443430905377808,0.96
2015-10-15,1,0.93,0.9091858887381276,0.91
2015-10-15,5,0.93,0.9059294436906378,0.91
2015-10-15,20,1.0499999999999998,0.8937177747625509,0.91
2015-10-22,1,0.97,0.9292021636240704,0.93
2015-10-22,5,0.98,0.9260108181203517,0.93
2015-10-22,20,1.0,0.9140432724814064,0.93
2015-10-29,1,0.97,0.9792385444743935,0.98
2015-10-29,5,1.02,0.9761927223719676,0.98
2015-10-29,20,0.95,0.9647708894878706,0.98
2015-11-05,1,1.0499999999999998,1.0192679650772332,1.02
2015-11-05,5,1.0499999999999998,1.0163398253861653,1.02
2015-11-05,20,0.97,1.005359301544661,1.02
2015-11-12,1,1.04,1.0492904953145916,1.0499999999999998
2015-11-12,5,1.0,1.0464524765729584,1.0499999999999998
2015-11-12,20,0.94,1.0358099062918338,1.0499999999999998
2015-11-19,1,1.0100000000000002,0.9992595063375583,1.0
2015-11-19,5,0.95,0.9962975316877919,1.0
2015-11-19,20,0.91,0.9851901267511675,1.0
2015-11-26,1,0.93,0.9492287234042552,0.95
2015-11-26,5,0.97,0.9461436170212766,0.95
2015-11-26,20,0.8800000000000001,0.9345744680851064,0.95
2015-12-03,1,0.95,0.9692445328031809,0.97
2015-12-03,5,0.94,0.9662226640159045,0.97
2015-12-03,20,0.91,0.9548906560636182,0.97
2015-12-10,1,0.93,0.939227212681638,0.94
2015-12-10,5,0.91,0.9361360634081902,0.94
2015-12-10,20,0.91,0.9245442536327608,0.94
2015-12-17,1,0.8899999999999999,0.9092100065832786,0.91
2015-12-17,5,0.8800000000000001,0.9060500329163924,0.91
2015-12-17,20,0.91,0.8942001316655694,0.91
2015-12-24,1,0.8800000000000001,0.8791929133858268,0.8800000000000001
2015-12-24,5,0.91,0.8759645669291339,0.8800000000000001
2015-12-24,20,0.81,0.8638582677165355,0.8800000000000001
2015-12-31,1,0.91,0.9092151733158927,0.91
2015-12-31,5,0.91,0.9060758665794637,0.91
2015-12-31,20,0.81,0.8943034663178548,0.91
2016-01-07,1,0.8700000000000001,0.9092177314211213,0.91
2016-01-07,5,0.91,0.9060886571056063,0.91
2016-01-07,20,0.7699999999999999,0.8943546284224251,0.91
2016-01-14,1,0.8599999999999999,0.9092202729044835,0.91
2016-01-14,5,0.81,0.9061013645224172,0.91
2016-01-14,20,0.64,0.8944054580896686,0.91
2016-01-21,1,0.8600000000000001,0.8091580310880829,0.81
2016-01-21,5,0.81,0.8057901554404145,0.81
2016-01-21,20,0.6800000000000002,0.793160621761658,0.81
2016-01-28,1,0.8,0.8091607488702389,0.81
2016-01-28,5,0.7699999999999999,0.8058037443511944,0.81
2016-01-28,20,0.6399999999999999,0.7932149774047773,0.81
2016-02-04,1,0.7599999999999999,0.7691377091377091,0.7699999999999999
2016-02-04,5,0.64,0.7656885456885456,0.7699999999999999
2016-02-04,20,0.71,0.7527541827541827,0.7699999999999999
2016-02-11,1,0.69,0.6390570878768441,0.64
2016-02-11,5,0.6800000000000002,0.6352854393842207,0.64
2016-02-11,20,0.74,0.6211417575368826,0.64
2016-02-18,1,0.6700000000000002,0.6790856777493608,0.6800000000000002
2016-02-18,5,0.6399999999999999,0.6754283887468032,0.6800000000000002
2016-02-18,20,0.76,0.6617135549872124,0.6800000000000002
2016-02-25,1,0.6799999999999999,0.6390630975143402,0.6399999999999999
2016-02-25,5,0.71,0.6353154875717016,0.6399999999999999
2016-02-25,20,0.71,0.6212619502868068,0.6399999999999999
2016-03-03,1,0.73,0.7091105463786531,0.71
2016-03-03,5,0.74,0.7055527318932655,0.71
2016-03-03,20,0.69,0.6922109275730622,0.71
2016-03-10,1,0.7800000000000001,0.7391323622545916,0.74
2016-03-10,5,0.76,0.7356618112729576,0.74
2016-03-10,20,0.6299999999999999,0.7226472450918302,0.74
2016-03-17,1,0.75,0.7591477272727273,0.76
2016-03-17,5,0.71,0.7557386363636364,0.76
2016-03-17,20,0.6900000000000001,0.7429545454545454,0.76
2016-03-24,1,0.71,0.7091189427312775,0.71
2016-03-24,5,0.69,0.7055947136563876,0.71
2016-03-24,20,0.83,0.6923788546255506,0.71
2016-03-31,1,0.7,0.6891091593475532,0.69
2016-03-31,5,0.6299999999999999,0.6855457967377666,0.69
2016-03-31,20,0.8099999999999999,0.6721831869510665,0.69
2016-04-07,1,0.6699999999999999,0.6290744215134458,0.6299999999999999
2016-04-07,5,0.6900000000000001,0.6253721075672294,0.6299999999999999
2016-04-07,20,0.7800000000000001,0.611488430268918,0.6299999999999999
2016-04-14,1,0.67,0.6891147132169576,0.6900000000000001
2016-04-14,5,0.83,0.685573566084788,0.6900000000000001
2016-04-14,20,0.76,0.6722942643391522,0.6900000000000001
2016-04-21,1,0.84,0.8292044748290863,0.83
2016-04-21,5,0.8099999999999999,0.8260223741454319,0.83
2016-04-21,20,0.7200000000000001,0.8140894965817277,0.83
2016-04-28,1,0.82,0.8091945477075588,0.8099999999999999
