origin_date,horizon,actual,naive,lstm,fold
2012-03-28,1,0.9,0.93,0.9331204,0
2012-03-28,5,0.91,0.93,0.91743726,0
2012-03-28,20,0.67,0.93,0.8907821,0
2012-03-29,1,0.91,0.9,0.90383875,0
2012-03-29,5,0.88,0.9,0.8882935,0
2012-03-29,20,0.68,0.9,0.8578144,0
2012-03-30,1,0.92,0.91,0.91329044,0
2012-03-30,5,0.88,0.91,0.8973995,0
2012-03-30,20,0.66,0.91,0.8696104,0
2012-04-02,1,0.93,0.92,0.92349166,0
2012-04-02,5,0.84,0.92,0.9116985,0
2012-04-02,20,0.7,0.92,0.8781292,0
2012-04-03,1,0.91,0.93,0.93211097,0
2012-04-03,5,0.79,0.93,0.91255516,0
2012-04-03,20,0.72,0.93,0.88330907,0
2012-04-04,1,0.88,0.91,0.9121103,0
2012-04-04,5,0.8,0.91,0.8954071,0
2012-04-04,20,0.71,0.91,0.85837746,0
2012-04-05,1,0.88,0.88,0.8826492,0
2012-04-05,5,0.82,0.88,0.866935,0
2012-04-05,20,0.7,0.88,0.8350684,0
2012-04-06,1,0.84,0.88,0.88227946,0
2012-04-06,5,0.79,0.88,0.86708367,0
2012-04-06,20,0.77,0.88,0.8387148,0
2012-04-09,1,0.79,0.84,0.8427963,0
2012-04-09,5,0.78,0.84,0.83264035,0
2012-04-09,20,0.75,0.84,0.80443895,0
2012-04-10,1,0.8,0.79,0.79258883,0
2012-04-10,5,0.74,0.79,0.77530974,0
2012-04-10,20,0.75,0.79,0.75081974,0
2012-04-11,1,0.82,0.8,0.80339545,0
2012-04-11,5,0.72,0.8,0.78863513,0
2012-04-11,20,0.77,0.8,0.765069,0
2012-04-12,1,0.79,0.82,0.82330906,0
2012-04-12,5,0.71,0.82,0.80592537,0
2012-04-12,20,0.75,0.82,0.7765933,0
2012-04-13,1,0.78,0.79,0.7926451,0
2012-04-13,5,0.71,0.79,0.7772423,0
2012-04-13,20,0.67,0.79,0.7413951,0
2012-04-16,1,0.74,0.78,0.7826388,0
2012-04-16,5,0.68,0.78,0.7675755,0
2012-04-16,20,0.67,0.78,0.73790187,0
2012-04-17,1,0.72,0.74,0.74317104,0
2012-04-17,5,0.66,0.74,0.72744095,0
2012-04-17,20,0.64,0.74,0.6985291,0
2012-04-18,1,0.71,0.72,0.7211958,0
2012-04-18,5,0.67,0.72,0.7036151,0
2012-04-18,20,0.66,0.72,0.67449033,0
2012-04-19,1,0.71,0.71,0.7123702,0
2012-04-19,5,0.68,0.71,0.6977183,0
2012-04-19,20,0.66,0.71,0.66887844,0
2012-04-20,1,0.68,0.71,0.7131006,0
2012-04-20,5,0.66,0.71,0.7000845,0
2012-04-20,20,0.67,0.71,0.67090136,0
2012-04-23,1,0.66,0.68,0.6785933,0
2012-04-23,5,0.7,0.68,0.67302674,0
2012-04-23,20,0.67,0.68,0.6323321,0
2012-04-24,1,0.67,0.66,0.66115344,0
2012-04-24,5,0.72,0.66,0.6497871,0
2012-04-24,20,0.7,0.66,0.618363,0
2012-04-25,1,0.68,0.67,0.67135537,0
2012-04-25,5,0.71,0.67,0.65596575,0
2012-04-25,20,0.72,0.67,0.62419087,0
2012-04-26,1,0.66,0.68,0.68192667,0
2012-04-26,5,0.7,0.68,0.6655563,0
2012-04-26,20,0.72,0.68,0.6317212,0
2012-04-27,1,0.7,0.66,0.6625675,0
2012-04-27,5,0.77,0.66,0.6483671,0
2012-04-27,20,0.73,0.66,0.6141634,0
2012-04-30,1,0.72,0.7,0.7023348,0
2012-04-30,5,0.75,0.7,0.6887952,0
2012-04-30,20,0.75,0.7,0.65682894,0
2012-05-01,1,0.71,0.72,0.72282547,0
2012-05-01,5,0.75,0.72,0.70511675,0
2012-05-01,20,0.71,0.72,0.6725006,0
2012-05-02,1,0.7,0.71,0.712637,0
2012-05-02,5,0.77,0.71,0.69612515,0
2012-05-02,20,0.68,0.71,0.65935946,0
2012-05-03,1,0.77,0.7,0.7031253,0
2012-05-03,5,0.75,0.7,0.6883179,0
2012-05-03,20,0.68,0.7,0.6551405,0
2012-05-04,1,0.75,0.77,0.77273077,0
2012-05-04,5,0.67,0.77,0.7572544,0
2012-05-04,20,0.74,0.77,0.7248055,0
2012-05-07,1,0.75,0.75,0.7535417,0
2012-05-07,5,0.67,0.75,0.73664325,0
2012-05-07,20,0.71,0.75,0.70203626,0
2012-05-08,1,0.77,0.75,0.7527517,0
2012-05-08,5,0.64,0.75,0.73613966,0
2012-05-08,20,0.75,0.75,0.70330954,0
2012-05-09,1,0.75,0.77,0.7732338,0
2012-05-09,5,0.66,0.77,0.7572716,0
2012-05-09,20,0.75,0.77,0.7263424,0
2012-05-10,1,0.67,0.75,0.7534947,0
2012-05-10,5,0.66,0.75,0.73844457,0
2012-05-10,20,0.76,0.75,0.7055784,0
2012-05-11,1,0.67,0.67,0.6729916,0
2012-05-11,5,0.67,0.67,0.65700376,0
2012-05-11,20,0.77,0.67,0.62534386,0
2012-05-14,1,0.64,0.67,0.6718462,0
2012-05-14,5,0.67,0.67,0.6561752,0
2012-05-14,20,0.76,0.67,0.6322786,0
2012-05-15,1,0.66,0.64,0.6429562,0
2012-05-15,5,0.7,0.64,0.6262586,0
2012-05-15,20,0.78,0.64,0.6006391,0
2012-05-16,1,0.66,0.66,0.6630413,0
2012-05-16,5,0.72,0.66,0.6465618,0
2012-05-16,20,0.74,0.66,0.62115556,0
2012-05-17,1,0.67,0.66,0.6637764,0
2012-05-17,5,0.72,0.66,0.6466218,0
2012-05-17,20,0.75,0.66,0.6173726,0
2012-05-18,1,0.67,0.67,0.67377394,0
2012-05-18,5,0.73,0.67,0.65710753,0
2012-05-18,20,0.76,0.67,0.6288342,0
2012-05-21,1,0.7,0.67,0.67453843,0
2012-05-21,5,0.75,0.67,0.65609443,0
2012-05-21,20,0.73,0.67,0.62658453,0
2012-05-22,1,0.72,0.7,0.7037007,0
2012-05-22,5,0.71,0.7,0.6859732,0
2012-05-22,20,0.72,0.7,0.65344584,0
2012-05-23,1,0.72,0.72,0.7232557,0
2012-05-23,5,0.68,0.72,0.7063272,0
2012-05-23,20,0.68,0.72,0.66955566,0
2012-05-24,1,0.73,0.72,0.7237276,0
2012-05-24,5,0.68,0.72,0.7084407,0
2012-05-24,20,0.7,0.72,0.67472935,0
2012-05-25,1,0.75,0.73,0.7331794,0
2012-05-25,5,0.74,0.73,0.7168244,0
2012-05-25,20,0.74,0.73,0.68250483,0
2012-05-28,1,0.71,0.75,0.75315875,0
2012-05-28,5,0.71,0.75,0.73715216,0
2012-05-28,20,0.74,0.75,0.70329493,0
2012-05-29,1,0.68,0.71,0.71282923,0
2012-05-29,5,0.75,0.71,0.69709724,0
2012-05-29,20,0.74,0.71,0.66120803,0
2012-05-30,1,0.68,0.68,0.682491,0
2012-05-30,5,0.75,0.68,0.6656921,0
2012-05-30,20,0.73,0.68,0.63558143,0
2012-05-31,1,0.74,0.68,0.6827629,0
2012-05-31,5,0.76,0.68,0.6677165,0
2012-05-31,20,0.72,0.68,0.6421098,0
2012-06-01,1,0.71,0.74,0.74353087,0
2012-06-01,5,0.77,0.74,0.7277139,0
2012-06-01,20,0.71,0.74,0.7010586,0
2012-06-04,1,0.75,0.71,0.7137469,0
2012-06-04,5,0.76,0.71,0.6982483,0
2012-06-04,20,0.71,0.71,0.6677191,0
2012-06-05,1,0.75,0.75,0.75318474,0
2012-06-05,5,0.78,0.75,0.7354892,0
2012-06-05,20,0.7,0.75,0.70571935,0
2012-06-06,1,0.76,0.75,0.75318134,0
2012-06-06,5,0.74,0.75,0.73634714,0
2012-06-06,20,0.68,0.75,0.70024425,0
2012-06-07,1,0.77,0.76,0.7618878,0
2012-06-07,5,0.75,0.76,0.746535,0
2012-06-07,20,0.7,0.76,0.7061964,0
2012-06-08,1,0.76,0.77,0.77211004,0
2012-06-08,5,0.76,0.77,0.7571751,0
2012-06-08,20,0.71,0.77,0.71846396,0
2012-06-11,1,0.78,0.76,0.7627542,0
2012-06-11,5,0.73,0.76,0.74630886,0
2012-06-11,20,0.7,0.76,0.71228856,0
2012-06-12,1,0.74,0.78,0.78242904,0
2012-06-12,5,0.72,0.78,0.76680964,0
2012-06-12,20,0.68,0.78,0.7348197,0
2012-06-13,1,0.75,0.74,0.7426974,0
2012-06-13,5,0.68,0.74,0.7277693,0
2012-06-13,20,0.68,0.74,0.6914343,0
2012-06-14,1,0.76,0.75,0.7522883,0
2012-06-14,5,0.7,0.75,0.7361136,0
2012-06-14,20,0.66,0.75,0.7070709,0
2012-06-15,1,0.73,0.76,0.7625848,0
2012-06-15,5,0.74,0.76,0.74645793,0
2012-06-15,20,0.65,0.76,0.71356744,0
2012-06-18,1,0.72,0.73,0.732662,0
2012-06-18,5,0.74,0.73,0.71601385,0
2012-06-18,20,0.66,0.73,0.6838104,0
2012-06-19,1,0.68,0.72,0.7229021,0
2012-06-19,5,0.74,0.72,0.70804626,0
2012-06-19,20,0.67,0.72,0.67823046,0
2012-06-20,1,0.7,0.68,0.68204176,0
2012-06-20,5,0.73,0.68,0.6663326,0
2012-06-20,20,0.66,0.68,0.63309205,0
2012-06-21,1,0.74,0.7,0.7025299,0
2012-06-21,5,0.72,0.7,0.6879865,0
2012-06-21,20,0.67,0.7,0.6577845,0
2012-06-22,1,0.74,0.74,0.74319166,0
2012-06-22,5,0.71,0.74,0.7263801,0
2012-06-22,20,0.66,0.74,0.6955011,0
2012-06-25,1,0.74,0.74,0.739445,0
2012-06-25,5,0.71,0.74,0.7301726,0
2012-06-25,20,0.65,0.74,0.6893384,0
2012-06-26,1,0.73,0.74,0.7420113,0
2012-06-26,5,0.7,0.74,0.73030496,0
2012-06-26,20,0.65,0.74,0.69601053,0
2012-06-27,1,0.72,0.73,0.7321599,0
2012-06-27,5,0.68,0.73,0.71920186,0
2012-06-27,20,0.64,0.73,0.68384916,0
2012-06-28,1,0.71,0.72,0.72244656,0
2012-06-28,5,0.7,0.72,0.7094142,0
2012-06-28,20,0.63,0.72,0.6757884,0
2012-06-29,1,0.71,0.71,0.71312,0
2012-06-29,5,0.71,0.71,0.69846475,0
2012-06-29,20,0.64,0.71,0.66895485,0
2012-07-02,1,0.7,0.71,0.71224827,0
2012-07-02,5,0.7,0.71,0.70377266,0
2012-07-02,20,0.61,0.71,0.6680254,0
2012-07-03,1,0.68,0.7,0.7012218,0
2012-07-03,5,0.68,0.7,0.6832615,0
2012-07-03,20,0.6,0.7,0.6564301,0
2012-07-04,1,0.7,0.68,0.6814289,0
2012-07-04,5,0.68,0.68,0.66718197,0
2012-07-04,20,0.61,0.68,0.63102806,0
2012-07-05,1,0.71,0.7,0.7020147,0
2012-07-05,5,0.66,0.7,0.68725437,0
2012-07-05,20,0.61,0.7,0.6544324,0
2012-07-06,1,0.7,0.71,0.7126953,0
2012-07-06,5,0.65,0.71,0.69761735,0
2012-07-06,20,0.65,0.71,0.66420865,0
2012-07-09,1,0.68,0.7,0.7032428,0
2012-07-09,5,0.66,0.7,0.68771464,0
2012-07-09,20,0.65,0.7,0.65656924,0
2012-07-10,1,0.68,0.68,0.6831104,0
2012-07-10,5,0.67,0.68,0.667484,0
2012-07-10,20,0.67,0.68,0.63779104,0
2012-07-11,1,0.66,0.68,0.6828358,0
2012-07-11,5,0.66,0.68,0.6669514,0
2012-07-11,20,0.66,0.68,0.63732356,0
2012-07-12,1,0.65,0.66,0.66286767,0
2012-07-12,5,0.67,0.66,0.6468134,0
2012-07-12,20,0.65,0.66,0.6152729,0
2012-07-13,1,0.66,0.65,0.6527902,0
2012-07-13,5,0.66,0.65,0.6359546,0
2012-07-13,20,0.65,0.65,0.60733527,0
2012-07-16,1,0.67,0.66,0.6622458,0
2012-07-16,5,0.65,0.66,0.64464986,0
2012-07-16,20,0.66,0.66,0.6138964,0
2012-07-17,1,0.66,0.67,0.6728506,0
2012-07-17,5,0.65,0.67,0.6578812,0
2012-07-17,20,0.67,0.67,0.62520605,0
2012-07-18,1,0.67,0.66,0.6628832,0
2012-07-18,5,0.64,0.66,0.64828044,0
2012-07-18,20,0.7,0.66,0.6135433,0
2012-07-19,1,0.66,0.67,0.67265874,0
2012-07-19,5,0.63,0.67,0.6586878,0
2012-07-19,20,0.72,0.67,0.6252152,0
2012-07-20,1,0.65,0.66,0.66294646,0
2012-07-20,5,0.64,0.66,0.6515722,0
2012-07-20,20,0.74,0.66,0.6155456,0
2012-07-23,1,0.65,0.65,0.6554372,0
2012-07-23,5,0.61,0.65,0.63729346,0
2012-07-23,20,0.75,0.65,0.61037153,0
2012-07-24,1,0.64,0.65,0.6547985,0
2012-07-24,5,0.6,0.65,0.63649386,0
2012-07-24,20,0.74,0.65,0.6091516,0
2012-07-25,1,0.63,0.64,0.6441854,0
2012-07-25,5,0.61,0.64,0.62584955,0
2012-07-25,20,0.72,0.64,0.5973877,0
2012-07-26,1,0.64,0.63,0.63336545,0
2012-07-26,5,0.61,0.63,0.6162678,0
2012-07-26,20,0.69,0.63,0.5861966,0
2012-07-27,1,0.61,0.64,0.6424439,0
2012-07-27,5,0.65,0.64,0.6273544,0
2012-07-27,20,0.68,0.64,0.59420866,0
2012-07-30,1,0.6,0.61,0.6120868,0
2012-07-30,5,0.65,0.61,0.5961608,0
2012-07-30,20,0.64,0.61,0.5580077,0
2012-07-31,1,0.61,0.6,0.6020515,0
2012-07-31,5,0.67,0.6,0.58657956,0
2012-07-31,20,0.63,0.6,0.5546107,0
2012-08-01,1,0.61,0.61,0.6124385,0
2012-08-01,5,0.66,0.61,0.5983279,0
2012-08-01,20,0.65,0.61,0.56690043,0
2012-08-02,1,0.65,0.61,0.61262107,0
2012-08-02,5,0.65,0.61,0.5959446,0
2012-08-02,20,0.64,0.61,0.5625702,0
2012-08-03,1,0.65,0.65,0.65305084,0
2012-08-03,5,0.65,0.65,0.63708264,0
2012-08-03,20,0.62,0.65,0.60590994,0
2012-08-06,1,0.67,0.65,0.65246683,0
2012-08-06,5,0.66,0.65,0.6364286,0
2012-08-06,20,0.62,0.65,0.5972734,0
2012-08-07,1,0.66,0.67,0.67257375,0
2012-08-07,5,0.67,0.67,0.65693605,0
2012-08-07,20,0.62,0.67,0.62070197,0
2012-08-08,1,0.65,0.66,0.66266376,0
2012-08-08,5,0.7,0.66,0.64782286,0
2012-08-08,20,0.64,0.66,0.6089876,0
2012-08-09,1,0.65,0.65,0.65251374,0
2012-08-09,5,0.72,0.65,0.63687366,0
2012-08-09,20,0.68,0.65,0.6008467,0
2012-08-10,1,0.66,0.65,0.6524757,0
2012-08-10,5,0.74,0.65,0.6367314,0
2012-08-10,20,0.67,0.65,0.60250264,0
2012-08-13,1,0.67,0.66,0.6626777,0
2012-08-13,5,0.75,0.66,0.6473245,0
2012-08-13,20,0.66,0.66,0.61488044,0
2012-08-14,1,0.7,0.67,0.6730108,0
2012-08-14,5,0.74,0.67,0.65720665,0
2012-08-14,20,0.68,0.67,0.6244374,0
2012-08-15,1,0.72,0.7,0.7027012,0
2012-08-15,5,0.72,0.7,0.6862671,0
2012-08-15,20,0.71,0.7,0.6501131,0
2012-08-16,1,0.74,0.72,0.72266495,0
2012-08-16,5,0.69,0.72,0.7064655,0
2012-08-16,20,0.71,0.72,0.667022,0
2012-08-17,1,0.75,0.74,0.74273026,0
2012-08-17,5,0.68,0.74,0.7267601,0
2012-08-17,20,0.77,0.74,0.6876932,0
2012-08-20,1,0.74,0.75,0.75107604,0
2012-08-20,5,0.64,0.75,0.7393171,0
2012-08-20,20,0.75,0.75,0.699204,0
2012-08-21,1,0.72,0.74,0.7421589,0
2012-08-21,5,0.63,0.74,0.72802836,0
2012-08-21,20,0.73,0.74,0.6910079,0
2012-08-22,1,0.69,0.72,0.7221764,0
2012-08-22,5,0.65,0.72,0.70746964,0
2012-08-22,20,0.72,0.72,0.67340493,0
2012-08-23,1,0.68,0.69,0.69276583,0
2012-08-23,5,0.64,0.69,0.6783044,0
2012-08-23,20,0.71,0.69,0.65005064,0
2012-08-24,1,0.64,0.68,0.68277776,0
2012-08-24,5,0.62,0.68,0.66759354,0
2012-08-24,20,0.71,0.68,0.6409345,0
2012-08-27,1,0.63,0.64,0.64288235,0
2012-08-27,5,0.62,0.64,0.6271174,0
2012-08-27,20,0.7,0.64,0.5984218,0
2012-08-28,1,0.65,0.63,0.6324293,0
2012-08-28,5,0.62,0.63,0.61683154,0
2012-08-28,20,0.69,0.63,0.59045684,0
2012-08-29,1,0.64,0.65,0.6525417,0
2012-08-29,5,0.64,0.65,0.6368657,0
2012-08-29,20,0.66,0.65,0.60832787,0
2012-08-30,1,0.62,0.64,0.64300424,0
2012-08-30,5,0.68,0.64,0.62684274,0
2012-08-30,20,0.65,0.64,0.59448844,0
2012-08-31,1,0.62,0.62,0.6230557,0
2012-08-31,5,0.67,0.62,0.60588986,0
2012-08-31,20,0.66,0.62,0.5761371,0
2012-09-03,1,0.62,0.62,0.6223808,0
2012-09-03,5,0.66,0.62,0.60777444,0
2012-09-03,20,0.65,0.62,0.57878834,0
2012-09-04,1,0.64,0.62,0.62272274,0
2012-09-04,5,0.68,0.62,0.6073948,0
2012-09-04,20,0.66,0.62,0.57689214,0
2012-09-05,1,0.68,0.64,0.64271224,0
2012-09-05,5,0.71,0.64,0.6257037,0
2012-09-05,20,0.66,0.64,0.59418654,0
2012-09-06,1,0.67,0.68,0.68283737,0
2012-09-06,5,0.71,0.68,0.66448617,0
2012-09-06,20,0.67,0.68,0.6316052,0
2012-09-07,1,0.66,0.67,0.672397,0
2012-09-07,5,0.77,0.67,0.6557695,0
2012-09-07,20,0.67,0.67,0.61536705,0
2012-09-10,1,0.68,0.66,0.6622812,0
2012-09-10,5,0.75,0.66,0.64773995,0
2012-09-10,20,0.67,0.66,0.6101979,0
2012-09-11,1,0.71,0.68,0.6823419,0
2012-09-11,5,0.73,0.68,0.6672999,0
2012-09-11,20,0.66,0.68,0.63264483,0
2012-09-12,1,0.71,0.71,0.7125393,0
2012-09-12,5,0.72,0.71,0.69728744,0
2012-09-12,20,0.65,0.71,0.6607934,0
2012-09-13,1,0.77,0.71,0.71289545,0
2012-09-13,5,0.71,0.71,0.6968618,0
2012-09-13,20,0.66,0.71,0.65908796,0
2012-09-14,1,0.75,0.77,0.7728286,0
2012-09-14,5,0.71,0.77,0.7570132,0
2012-09-14,20,0.66,0.77,0.72183573,0
2012-09-17,1,0.73,0.75,0.7522789,0
2012-09-17,5,0.7,0.75,0.73589635,0
2012-09-17,20,0.72,0.75,0.69383574,0
2012-09-18,1,0.72,0.73,0.7324136,0
2012-09-18,5,0.69,0.73,0.7166756,0
2012-09-18,20,0.75,0.73,0.68078804,0
2012-09-19,1,0.71,0.72,0.7226153,0
2012-09-19,5,0.66,0.72,0.70728266,0
2012-09-19,20,0.78,0.72,0.6756437,0
2012-09-20,1,0.71,0.71,0.7129105,0
2012-09-20,5,0.65,0.71,0.6987573,0
2012-09-20,20,0.77,0.71,0.66816014,0
2012-09-21,1,0.7,0.71,0.7130111,0
2012-09-21,5,0.66,0.71,0.69638276,0
2012-09-21,20,0.75,0.71,0.6662824,0
2012-09-24,1,0.69,0.7,0.7029806,0
2012-09-24,5,0.65,0.7,0.6882454,0
2012-09-24,20,0.78,0.7,0.65699387,0
2012-09-25,1,0.66,0.69,0.6931094,0
2012-09-25,5,0.66,0.69,0.6765873,0
2012-09-25,20,0.71,0.69,0.64747924,0
2012-09-26,1,0.65,0.66,0.6628577,0
2012-09-26,5,0.66,0.66,0.64823127,0
2012-09-26,20,0.72,0.66,0.6185684,0
2012-09-27,1,0.66,0.65,0.6533192,0
2012-09-27,5,0.67,0.65,0.63829744,0
2012-09-27,20,0.75,0.65,0.61236495,0
2012-09-28,1,0.65,0.66,0.66300935,0
2012-09-28,5,0.67,0.66,0.6481736,0
2012-09-28,20,0.72,0.66,0.6186477,0
2012-10-01,1,0.66,0.65,0.6537087,0
2012-10-01,5,0.67,0.65,0.6443505,0
2012-10-01,20,0.71,0.65,0.6117404,0
2012-10-02,1,0.66,0.66,0.6623652,0
2012-10-02,5,0.66,0.66,0.6438787,0
2012-10-02,20,0.71,0.66,0.61563164,0
2012-10-03,1,0.67,0.66,0.6625447,0
2012-10-03,5,0.65,0.66,0.6451275,0
2012-10-03,20,0.71,0.66,0.6120804,0
2012-10-04,1,0.67,0.67,0.6729733,0
2012-10-04,5,0.66,0.67,0.6565061,0
2012-10-04,20,0.71,0.67,0.62355876,0
2012-10-05,1,0.67,0.67,0.67262435,0
2012-10-05,5,0.66,0.67,0.65739244,0
2012-10-05,20,0.71,0.67,0.6204568,0
2012-10-08,1,0.66,0.67,0.6722052,0
2012-10-08,5,0.72,0.67,0.6564936,0
2012-10-08,20,0.69,0.67,0.618963,0
2012-10-09,1,0.65,0.66,0.6625314,0
2012-10-09,5,0.75,0.66,0.64696896,0
2012-10-09,20,0.69,0.66,0.61172855,0
2012-10-10,1,0.66,0.65,0.6526801,0
2012-10-10,5,0.78,0.65,0.6359099,0
2012-10-10,20,0.67,0.65,0.60383475,0
2012-10-11,1,0.66,0.66,0.6628082,0
2012-10-11,5,0.77,0.66,0.64671695,0
2012-10-11,20,0.65,0.66,0.6156275,0
2012-10-12,1,0.72,0.66,0.6629513,0
2012-10-12,5,0.75,0.66,0.6471274,0
2012-10-12,20,0.63,0.66,0.6149378,0
2012-10-15,1,0.75,0.72,0.7230609,0
2012-10-15,5,0.78,0.72,0.70714873,0
2012-10-15,20,0.63,0.72,0.675386,0
2012-10-16,1,0.78,0.75,0.7532927,0
2012-10-16,5,0.71,0.75,0.73757046,0
2012-10-16,20,0.62,0.75,0.69993675,0
2012-10-17,1,0.77,0.78,0.783418,0
2012-10-17,5,0.72,0.78,0.7667607,0
2012-10-17,20,0.63,0.78,0.72963345,0
2012-10-18,1,0.75,0.77,0.77283823,0
2012-10-18,5,0.75,0.77,0.7576538,0
2012-10-18,20,0.65,0.77,0.7157648,0
2012-10-19,1,0.78,0.75,0.75271314,0
2012-10-19,5,0.72,0.75,0.7367458,0
2012-10-19,20,0.62,0.75,0.69924265,0
2012-10-22,1,0.71,0.78,0.78237516,0
2012-10-22,5,0.71,0.78,0.7672402,0
2012-10-22,20,0.63,0.78,0.7357686,0
2012-10-23,1,0.72,0.71,0.7131832,0
2012-10-23,5,0.71,0.71,0.6977607,0
2012-10-23,20,0.65,0.71,0.66282743,0
2012-10-24,1,0.75,0.72,0.72241944,0
2012-10-24,5,0.71,0.72,0.7067758,0
2012-10-24,20,0.65,0.72,0.6797327,0
2012-10-25,1,0.72,0.75,0.75277317,0
2012-10-25,5,0.71,0.75,0.7346514,0
2012-10-25,20,0.66,0.75,0.70463365,0
2012-10-26,1,0.71,0.72,0.7230658,0
2012-10-26,5,0.71,0.72,0.70683455,0
2012-10-26,20,0.67,0.72,0.67082983,0
2012-10-29,1,0.71,0.71,0.71296906,0
2012-10-29,5,0.69,0.71,0.697372,0
2012-10-29,20,0.66,0.71,0.6680786,0
2012-10-30,1,0.71,0.71,0.71295583,0
2012-10-30,5,0.69,0.71,0.6961726,0
2012-10-30,20,0.64,0.71,0.6678361,0
2012-10-31,1,0.71,0.71,0.71295685,0
2012-10-31,5,0.67,0.71,0.6965397,0
2012-10-31,20,0.63,0.71,0.66589254,0
2012-11-01,1,0.71,0.71,0.7128553,0
2012-11-01,5,0.65,0.71,0.69575596,0
2012-11-01,20,0.62,0.71,0.665068,0
2012-11-02,1,0.69,0.71,0.7127882,0
2012-11-02,5,0.63,0.71,0.6974498,0
2012-11-02,20,0.63,0.71,0.66389865,0
2012-11-05,1,0.69,0.69,0.6928734,0
2012-11-05,5,0.63,0.69,0.6784455,0
2012-11-05,20,0.64,0.69,0.6448075,0
2012-11-06,1,0.67,0.69,0.6926046,0
2012-11-06,5,0.62,0.69,0.67637724,0
2012-11-06,20,0.64,0.69,0.6464005,0
2012-11-07,1,0.65,0.67,0.67260975,0
2012-11-07,5,0.63,0.67,0.657333,0
2012-11-07,20,0.64,0.67,0.6233023,0
2012-11-08,1,0.63,0.65,0.65275264,0
2012-11-08,5,0.65,0.65,0.6379738,0
2012-11-08,20,0.65,0.65,0.60951805,0
2012-11-09,1,0.63,0.63,0.6329234,0
2012-11-09,5,0.62,0.63,0.617804,0
2012-11-09,20,0.65,0.63,0.5912422,0
2012-11-12,1,0.62,0.63,0.6331322,0
2012-11-12,5,0.63,0.63,0.6173142,0
2012-11-12,20,0.65,0.63,0.59020334,0
2012-11-13,1,0.63,0.62,0.62312865,0
2012-11-13,5,0.65,0.62,0.60691005,0
2012-11-13,20,0.66,0.62,0.5772232,0
2012-11-14,1,0.65,0.63,0.6330639,0
2012-11-14,5,0.65,0.63,0.6169398,0
2012-11-14,20,0.67,0.63,0.587412,0
2012-11-15,1,0.62,0.65,0.65309805,0
2012-11-15,5,0.66,0.65,0.6368494,0
2012-11-15,20,0.68,0.65,0.6050548,0
2012-11-16,1,0.63,0.62,0.62315553,0
2012-11-16,5,0.67,0.62,0.6070284,0
2012-11-16,20,0.67,0.62,0.5735436,0
2012-11-19,1,0.65,0.63,0.63277745,0
2012-11-19,5,0.66,0.63,0.6166236,0
2012-11-19,20,0.68,0.63,0.5860448,0
2012-11-20,1,0.65,0.65,0.65242964,0
2012-11-20,5,0.64,0.65,0.6364182,0
2012-11-20,20,0.69,0.65,0.6018981,0
2012-11-21,1,0.66,0.65,0.65272206,0
2012-11-21,5,0.63,0.65,0.6365977,0
2012-11-21,20,0.7,0.65,0.6001574,0
2012-11-22,1,0.67,0.66,0.66279143,0
2012-11-22,5,0.62,0.66,0.64645976,0
2012-11-22,20,0.71,0.66,0.611102,0
2012-11-23,1,0.66,0.67,0.67285115,0
2012-11-23,5,0.63,0.67,0.65682036,0
2012-11-23,20,0.68,0.67,0.62173533,0
2012-11-26,1,0.64,0.66,0.6625644,0
2012-11-26,5,0.64,0.66,0.6468049,0
2012-11-26,20,0.7,0.66,0.6107895,0
2012-11-27,1,0.63,0.64,0.6427655,0
2012-11-27,5,0.64,0.64,0.6274127,0
2012-11-27,20,0.7,0.64,0.59529656,0
2012-11-28,1,0.62,0.63,0.6326418,0
2012-11-28,5,0.64,0.63,0.6171843,0
2012-11-28,20,0.7,0.63,0.5869873,0
2012-11-29,1,0.63,0.62,0.6227522,0
2012-11-29,5,0.65,0.62,0.60714316,0
2012-11-29,20,0.65,0.62,0.5768814,0
2012-11-30,1,0.64,0.63,0.6328541,0
2012-11-30,5,0.65,0.63,0.6170866,0
2012-11-30,20,0.64,0.63,0.58693826,0
2012-12-03,1,0.64,0.64,0.64302427,0
2012-12-03,5,0.65,0.64,0.6270274,0
2012-12-03,20,0.66,0.64,0.59499115,0
2012-12-04,1,0.64,0.64,0.64298105,0
2012-12-04,5,0.66,0.64,0.62686336,0
2012-12-04,20,0.66,0.64,0.5933839,0
2012-12-05,1,0.65,0.64,0.64276236,0
2012-12-05,5,0.67,0.64,0.62575567,0
2012-12-05,20,0.7,0.64,0.593266,0
2012-12-06,1,0.65,0.65,0.65284044,0
2012-12-06,5,0.68,0.65,0.6380527,0
2012-12-06,20,0.73,0.65,0.60511476,0
2012-12-07,1,0.65,0.65,0.6529081,0
2012-12-07,5,0.67,0.65,0.63757026,0
2012-12-07,20,0.73,0.65,0.6043705,0
2012-12-10,1,0.66,0.65,0.6526448,0
2012-12-10,5,0.68,0.65,0.6366424,0
2012-12-10,20,0.74,0.65,0.60196376,0
2012-12-11,1,0.67,0.66,0.6626373,0
2012-12-11,5,0.69,0.66,0.6469434,0
2012-12-11,20,0.74,0.66,0.6130595,0
2012-12-12,1,0.68,0.67,0.6726061,0
2012-12-12,5,0.7,0.67,0.65566146,0
2012-12-12,20,0.74,0.67,0.6211639,0
2012-12-13,1,0.67,0.68,0.6825925,0
2012-12-13,5,0.71,0.68,0.6660779,0
