origin_date,origin_idx,horizon,actual,naive,arima_aic,arima_aic_converged,arima_bic,arima_bic_converged
2012-03-22,545,20,0.71,0.9600000000000002,0.9198267775087727,False,0.9176201048418924,True
2012-03-29,550,1,0.91,0.9000000000000001,0.89450252039322,False,0.897790965313156,True
2012-03-29,550,5,0.8799999999999999,0.9000000000000001,0.8883457835987192,False,0.8889548265657796,True
2012-03-29,550,20,0.6799999999999997,0.9000000000000001,0.8632581319521334,False,0.8558193062631181,True
2012-04-05,555,1,0.8799999999999999,0.8799999999999999,0.8798482524896093,False,0.8777747061152691,True
2012-04-05,555,5,0.8199999999999998,0.8799999999999999,0.8742034233711309,False,0.8688735305763456,True
2012-04-05,555,20,0.7,0.8799999999999999,0.852825836021849,False,0.8354941223053827,True
2012-04-12,560,1,0.79,0.8199999999999998,0.8186433751432336,False,0.817687330343701,True
2012-04-12,560,5,0.71,0.8199999999999998,0.8149892064078913,False,0.8084366517185058,True
2012-04-12,560,20,0.75,0.8199999999999998,0.7978139616797656,False,0.7737466068740235,True
2012-04-19,565,1,0.71,0.71,0.7090164078090169,False,0.7075127189328327,True
2012-04-19,565,5,0.6799999999999997,0.71,0.7118737496878248,False,0.6975635946641641,True
2012-04-19,565,20,0.6599999999999999,0.71,0.7076876326208076,False,0.6602543786566563,True
2012-04-26,570,1,0.6599999999999999,0.6799999999999997,0.6804770879894736,False,0.6774818121221843,True
2012-04-26,570,5,0.7,0.6799999999999997,0.6776885319740978,False,0.6674090606109223,True
2012-04-26,570,20,0.7200000000000002,0.6799999999999997,0.6631740849533452,False,0.6296362424436899,True
2012-05-03,575,1,0.77,0.7,0.6977019194938874,False,0.6975385343002916,True
2012-05-03,575,5,0.75,0.7,0.6948587722768755,False,0.6876926715014577,True
2012-05-03,575,20,0.6799999999999999,0.7,0.6774342944470397,False,0.6507706860058312,True
2012-05-10,580,1,0.6699999999999999,0.75,0.7514566330242982,False,0.7476460251152423,True
2012-05-10,580,5,0.6599999999999999,0.75,0.7546384742331521,False,0.7382301255762113,True
2012-05-10,580,20,0.76,0.75,0.7591518454868995,False,0.7029205023048452,True
2012-05-17,585,1,0.6699999999999999,0.6599999999999999,0.6575791752018137,True,0.6575121185838886,True
2012-05-17,585,5,0.7200000000000002,0.6599999999999999,0.6636230081210289,True,0.6475605929194433,True
2012-05-17,585,20,0.75,0.6599999999999999,0.6743642450338291,True,0.6102423716777735,True
2012-05-24,590,1,0.73,0.7200000000000002,0.7210096291365159,False,0.7176350636212734,True
2012-05-24,590,5,0.6799999999999999,0.7200000000000002,0.7147896230457551,False,0.7081753181063659,True
2012-05-24,590,20,0.7,0.7200000000000002,0.6917091241913551,False,0.6727012724254628,True
2012-05-31,595,1,0.7400000000000001,0.6799999999999999,0.6774995652644732,False,0.6775875888840199,True
2012-05-31,595,5,0.76,0.6799999999999999,0.672156587572027,False,0.6679379444200998,True
2012-05-31,595,20,0.72,0.6799999999999999,0.6488938851392265,False,0.6317517776803994,True
2012-06-07,600,1,0.77,0.76,0.7625328673708011,True,0.7577412409917966,True
2012-06-07,600,5,0.75,0.76,0.7561814430092724,True,0.7487062049589832,True
2012-06-07,600,20,0.7,0.76,0.7355286629322489,True,0.7148248198359328,True
2012-06-14,605,1,0.76,0.75,0.7518185984772799,False,0.7477433419775358,True
2012-06-14,605,5,0.7,0.75,0.7425450455335061,False,0.738716709887679,True
2012-06-14,605,20,0.6599999999999999,0.75,0.7129631430070947,False,0.704866839550716,True
2012-06-21,610,1,0.74,0.7,0.7025605314306024,False,0.6976797270225525,True
2012-06-21,610,5,0.72,0.7,0.6986786561231499,False,0.688398635112763,True
2012-06-21,610,20,0.6699999999999999,0.7,0.6848091596513352,False,0.6535945404510523,True
2012-06-28,615,1,0.71,0.72,0.7175774648591153,False,0.7177311527738088,True
2012-06-28,615,5,0.7,0.72,0.7068768092748494,False,0.7086557638690444,True
2012-06-28,615,20,0.6299999999999999,0.72,0.6702695603264255,False,0.6746230554761774,True
2012-07-05,620,1,0.71,0.7,0.6986390302782955,False,0.697717129335058,True
2012-07-05,620,5,0.6599999999999999,0.7,0.6886945563255544,False,0.6885856466752901,True
2012-07-05,620,20,0.6099999999999999,0.7,0.6538718893650602,False,0.6543425867011605,True
2012-07-12,625,1,0.6499999999999999,0.6599999999999999,0.6592832346066576,False,0.6576712793532793,False
2012-07-12,625,5,0.6699999999999999,0.6599999999999999,0.6610193311887983,False,0.6483563967663969,False
2012-07-12,625,20,0.6500000000000001,0.6599999999999999,0.6595773401411351,False,0.6134255870655876,False
2012-07-19,630,1,0.6600000000000001,0.6699999999999999,0.6708255968348479,False,0.6677056495709166,True
2012-07-19,630,5,0.6299999999999999,0.6699999999999999,0.6687619681824171,False,0.6585282478545833,True
2012-07-19,630,20,0.72,0.6699999999999999,0.6585788864945752,False,0.6241129914183332,True
2012-07-26,635,1,0.6399999999999999,0.6299999999999999,0.6299299674868404,False,0.627660613341882,True
2012-07-26,635,5,0.6099999999999999,0.6299999999999999,0.6296347946108184,False,0.61830306670941,True
2012-07-26,635,20,0.6900000000000002,0.6299999999999999,0.6233036730523336,False,0.5832122668376405,True
2012-08-02,640,1,0.6499999999999999,0.6099999999999999,0.6104033528762861,False,0.6076475808211421,True
2012-08-02,640,5,0.6500000000000001,0.6099999999999999,0.6105604088655154,False,0.5982379041057112,True
2012-08-02,640,20,0.6400000000000001,0.6099999999999999,0.6064163016817684,False,0.5629516164228452,True
2012-08-09,645,1,0.6500000000000001,0.6500000000000001,0.6516630204387424,True,0.6477279182318113,True
2012-08-09,645,5,0.72,0.6500000000000001,0.6625429262468793,True,0.6386395911590562,True
2012-08-09,645,20,0.6800000000000002,0.6500000000000001,0.6784288995743936,True,0.6045583646362245,True
2012-08-16,650,1,0.74,0.72,0.7162129265356248,True,0.7178532426700499,True
2012-08-16,650,5,0.6900000000000002,0.72,0.7038628564507563,True,0.7092662133502496,True
2012-08-16,650,20,0.71,0.72,0.6622428097941755,True,0.6770648534009989,True
2012-08-23,655,1,0.6800000000000002,0.6900000000000002,0.6869480802670278,True,0.6878237455353545,False
2012-08-23,655,5,0.6400000000000001,0.6900000000000002,0.6785935073167046,True,0.6791187276767722,False
2012-08-23,655,20,0.7100000000000002,0.6900000000000002,0.6460359077517738,True,0.6464749107070883,False
2012-08-30,660,1,0.6200000000000001,0.6400000000000001,0.6379611064762798,True,0.6377643467835206,True
2012-08-30,660,5,0.6800000000000002,0.6400000000000001,0.633534552882036,True,0.6288217339176023,True
2012-08-30,660,20,0.6499999999999999,0.6400000000000001,0.6135216243600519,True,0.595286935670409,True
2012-09-06,665,1,0.6700000000000002,0.6800000000000002,0.6788261640351482,False,0.6778413844306356,True
2012-09-06,665,5,0.71,0.6800000000000002,0.667496682286613,False,0.6692069221531775,True
2012-09-06,665,20,0.6699999999999999,0.6800000000000002,0.6282977602495459,False,0.6368276886127093,True
2012-09-13,670,1,0.77,0.71,0.707098048155921,False,0.7079023230819674,True
2012-09-13,670,5,0.7100000000000002,0.71,0.6975064781999701,False,0.6995116154098372,True
2012-09-13,670,20,0.6600000000000001,0.71,0.6622389191021072,False,0.6680464616393491,True
2012-09-20,675,1,0.7100000000000002,0.7100000000000002,0.7081192876882549,False,0.7079178458659234,True
2012-09-20,675,5,0.6499999999999999,0.7100000000000002,0.6957596061002397,False,0.6995892293296164,True
2012-09-20,675,20,0.7699999999999998,0.7100000000000002,0.6536494523527493,False,0.6683569173184654,True
2012-09-27,680,1,0.6599999999999999,0.6499999999999999,0.6475045195060215,False,0.6478447762321464,True
2012-09-27,680,5,0.6699999999999999,0.6499999999999999,0.6380178340846147,False,0.6392238811607327,True
2012-09-27,680,20,0.75,0.6499999999999999,0.6035515565853902,False,0.6068955246429312,True
2012-10-04,685,1,0.6700000000000002,0.6699999999999999,0.6689814424843099,False,0.6678897341165814,True
2012-10-04,685,5,0.6600000000000001,0.6699999999999999,0.6585299536199104,False,0.6594486705829071,True
2012-10-04,685,20,0.71,0.6699999999999999,0.6219444108043461,False,0.6277946823316289,True
2012-10-11,690,1,0.6600000000000001,0.6600000000000001,0.6577288549200011,False,0.6578904982300305,True
2012-10-11,690,5,0.7699999999999998,0.6600000000000001,0.6475123767303754,False,0.6494524911501519,True
2012-10-11,690,20,0.6499999999999999,0.6600000000000001,0.6108531796009449,False,0.6178099646006074,True
2012-10-18,695,1,0.75,0.7699999999999998,0.7637623451236417,False,0.7680641618655458,True
2012-10-18,695,5,0.75,0.7699999999999998,0.749812898166826,False,0.7603208093277299,True
2012-10-18,695,20,0.6499999999999999,0.7699999999999998,0.6997097265872783,False,0.7312832373109203,True
2012-10-25,700,1,0.72,0.75,0.7432715365017892,False,0.7480493596652527,True
2012-10-25,700,5,0.71,0.75,0.7229524948238245,False,0.7402467983262633,True
2012-10-25,700,20,0.6599999999999999,0.75,0.6661234295336793,False,0.7109871933050529,True
2012-11-01,705,1,0.71,0.71,0.7057440819038692,True,0.7080063598498447,True
2012-11-01,705,5,0.6499999999999999,0.71,0.6896137506478034,True,0.7000317992492235,True
2012-11-01,705,20,0.6199999999999999,0.71,0.6393233620903678,True,0.6701271969968944,True
